	data	DCR
2021-08-25 06:30:00	[['003550', 92600.0, 94700.0, 92500.0, 93800.0, 209420.0, 0, 3952021.0, 3952021.0], ['066570', 142500.0, 144500.0, 139500.0, 142000.0, 806947.0, 0, 4435300.0, 4435300.0], ['005930', 76200.0, 76600.0, 74900.0, 75700.0, 22319664.0, 0, 2698900.0, 2698900.0], ['035720', 149000.0, 153500.0, 148500.0, 151000.0, 2900928.0, 70, 10677468.0, 107468.0]]	1.18
2021-08-26 06:30:00	[['003550', 93100.0, 94900.0, 92600.0, 92700.0, 157771.0, 0, 3952021.0, 3952021.0], ['066570', 142000.0, 145000.0, 140500.0, 141500.0, 806681.0, 0, 4435300.0, 4435300.0], ['005930', 76100.0, 76200.0, 74600.0, 74600.0, 16671494.0, 0, 2698900.0, 2698900.0], ['035720', 151500.0, 152500.0, 147500.0, 149500.0, 2360164.0, 70, 10572468.0, 107468.0]]	1.17
2021-08-27 06:30:00	[['003550', 93200.0, 94400.0, 92800.0, 93300.0, 173882.0, 0, 3952021.0, 3952021.0], ['066570', 141000.0, 141000.0, 139000.0, 140500.0, 593281.0, 0, 4435300.0, 4435300.0], ['005930', 74300.0, 75000.0, 73800.0, 74300.0, 15172748.0, 0, 2698900.0, 2698900.0], ['035720', 149000.0, 150000.0, 147000.0, 150000.0, 1430634.0, 70, 10607468.0, 107468.0]]	1.17
2021-08-30 06:30:00	[['003550', 93800.0, 94900.0, 93500.0, 94100.0, 104078.0, 0, 3952021.0, 3952021.0], ['066570', 141500.0, 142000.0, 139000.0, 139500.0, 740133.0, 0, 4435300.0, 4435300.0], ['005930', 75400.0, 75500.0, 74200.0, 74600.0, 12686999.0, 0, 2698900.0, 2698900.0], ['035720', 152000.0, 153000.0, 150500.0, 151500.0, 1628144.0, 70, 10712468.0, 107468.0]]	1.18
2021-08-31 06:30:00	[['003550', 93100.0, 95300.0, 92500.0, 95300.0, 380558.0, 0, 3952021.0, 3952021.0], ['066570', 139500.0, 142000.0, 138000.0, 142000.0, 1035617.0, 0, 4435300.0, 4435300.0], ['005930', 74900.0, 76700.0, 74300.0, 76700.0, 24630370.0, 0, 2698900.0, 2698900.0], ['035720', 152500.0, 155000.0, 151000.0, 155000.0, 3078357.0, 70, 10957468.0, 107468.0]]	1.2
2021-09-01 06:30:00	[['003550', 94200.0, 95300.0, 93700.0, 94300.0, 193825.0, 0, 3952021.0, 3952021.0], ['066570', 143000.0, 143000.0, 140000.0, 141000.0, 758432.0, 0, 4435300.0, 4435300.0], ['005930', 76700.0, 77100.0, 75900.0, 76800.0, 16114775.0, 0, 2698900.0, 2698900.0], ['035720', 155000.0, 156000.0, 154000.0, 154000.0, 2011434.0, 70, 10887468.0, 107468.0]]	1.2
2021-09-02 06:30:00	[['003550', 93100.0, 94700.0, 92800.0, 93200.0, 179671.0, 0, 3952021.0, 3952021.0], ['066570', 140500.0, 141000.0, 139000.0, 139500.0, 667898.0, 0, 4435300.0, 4435300.0], ['005930', 76800.0, 76800.0, 75700.0, 76000.0, 15347486.0, 0, 2698900.0, 2698900.0], ['035720', 154500.0, 156000.0, 153500.0, 155000.0, 1649156.0, 70, 10957468.0, 107468.0]]	1.2
2021-09-03 06:30:00	[['003550', 93100.0, 98200.0, 92900.0, 96400.0, 360938.0, 0, 3952021.0, 3952021.0], ['066570', 142000.0, 154500.0, 140500.0, 153500.0, 4043334.0, 0, 4435300.0, 4435300.0], ['005930', 76400.0, 76700.0, 76000.0, 76600.0, 12096419.0, 0, 2698900.0, 2698900.0], ['035720', 155500.0, 157500.0, 154500.0, 156500.0, 1934669.0, 70, 11062468.0, 107468.0]]	1.21
2021-09-06 06:30:00	[['003550', 95100.0, 96300.0, 94600.0, 95300.0, 146255.0, 40, 3908021.0, 96021.0], ['066570', 151000.0, 151500.0, 146500.0, 148000.0, 1611682.0, 0, 4435300.0, 4435300.0], ['005930', 76800.0, 77600.0, 76600.0, 77300.0, 12861180.0, 35, 2723400.0, 17900.0], ['035720', 156000.0, 156500.0, 152500.0, 155500.0, 1883428.0, 70, 10992468.0, 107468.0]]	1.21
2021-09-07 06:30:00	[['003550', 94700.0, 94900.0, 93600.0, 94100.0, 137274.0, 40, 3860021.0, 96021.0], ['066570', 149000.0, 150500.0, 147500.0, 147500.0, 745222.0, 0, 4435300.0, 4435300.0], ['005930', 77100.0, 77100.0, 75900.0, 76100.0, 13105817.0, 35, 2681400.0, 17900.0], ['035720', 155500.0, 156000.0, 153500.0, 154000.0, 1063005.0, 70, 10887468.0, 107468.0]]	1.19
2021-09-08 06:30:00	[['003550', 94300.0, 96200.0, 94300.0, 95700.0, 237534.0, 40, 3924021.0, 96021.0], ['066570', 146500.0, 147000.0, 143000.0, 144000.0, 1296091.0, 0, 4435300.0, 4435300.0], ['005930', 76000.0, 76400.0, 75600.0, 76300.0, 11798147.0, 35, 2688400.0, 17900.0], ['035720', 151500.0, 151500.0, 136500.0, 138500.0, 16920382.0, 70, 9802468.0, 107468.0]]	1.09
2021-09-09 06:30:00	[['003550', 94600.0, 95800.0, 93500.0, 93500.0, 201325.0, 40, 3836021.0, 96021.0], ['066570', 144000.0, 145500.0, 141500.0, 141500.0, 955728.0, 30, 4360300.0, 115300.0], ['005930', 76400.0, 76600.0, 75000.0, 75300.0, 17600770.0, 35, 2653400.0, 17900.0], ['035720', 134000.0, 134500.0, 128000.0, 128500.0, 14534253.0, 70, 9102468.0, 107468.0]]	1.0
2021-09-10 06:30:00	[['003550', 93600.0, 95300.0, 93500.0, 94400.0, 139153.0, 40, 3872021.0, 96021.0], ['066570', 143000.0, 151000.0, 143000.0, 146500.0, 1851877.0, 30, 4510300.0, 115300.0], ['005930', 75300.0, 75600.0, 74800.0, 75300.0, 10103212.0, 35, 2653400.0, 17900.0], ['035720', 127000.0, 133500.0, 126000.0, 130000.0, 9918050.0, 0, 9102468.0, 9102468.0]]	1.01
2021-09-13 06:30:00	[['003550', 94300.0, 95600.0, 93400.0, 94800.0, 144676.0, 40, 3888021.0, 96021.0], ['066570', 144000.0, 144500.0, 141500.0, 143000.0, 808784.0, 30, 4405300.0, 115300.0], ['005930', 75200.0, 76300.0, 75100.0, 76300.0, 11397775.0, 35, 2688400.0, 17900.0], ['035720', 126500.0, 130000.0, 122500.0, 124500.0, 8675498.0, 0, 9102468.0, 9102468.0]]	1.01
2021-09-14 06:30:00	[['003550', 96200.0, 96900.0, 95500.0, 96600.0, 215211.0, 40, 3960021.0, 96021.0], ['066570', 143500.0, 145000.0, 142500.0, 142500.0, 573492.0, 0, 4405300.0, 4405300.0], ['005930', 77100.0, 77700.0, 76600.0, 76600.0, 18167057.0, 35, 2698900.0, 17900.0], ['035720', 122500.0, 126000.0, 118000.0, 124000.0, 18895148.0, 0, 9102468.0, 9102468.0]]	1.02
2021-09-15 06:30:00	[['003550', 94600.0, 96700.0, 94600.0, 95700.0, 195045.0, 40, 3924021.0, 96021.0], ['066570', 143500.0, 143500.0, 140500.0, 142000.0, 763228.0, 0, 4405300.0, 4405300.0], ['005930', 77400.0, 77400.0, 76400.0, 77000.0, 12829128.0, 35, 2712900.0, 17900.0], ['035720', 123500.0, 127500.0, 122000.0, 122500.0, 9078817.0, 0, 9102468.0, 9102468.0]]	1.01
2021-09-16 06:30:00	[['003550', 95700.0, 96500.0, 94400.0, 94800.0, 150926.0, 40, 3888021.0, 96021.0], ['066570', 142500.0, 143500.0, 140000.0, 141000.0, 634685.0, 0, 4405300.0, 4405300.0], ['005930', 77300.0, 77400.0, 76100.0, 76100.0, 12877239.0, 35, 2681400.0, 17900.0], ['035720', 123000.0, 125000.0, 121000.0, 121500.0, 4738694.0, 0, 9102468.0, 9102468.0]]	1.01
2021-09-17 06:30:00	[['003550', 93500.0, 94700.0, 93100.0, 94600.0, 206462.0, 40, 3880021.0, 96021.0], ['066570', 140500.0, 141000.0, 139000.0, 139500.0, 799115.0, 0, 4405300.0, 4405300.0], ['005930', 76300.0, 77200.0, 75900.0, 77200.0, 16289502.0, 35, 2719900.0, 17900.0], ['035720', 121500.0, 121500.0, 118000.0, 119500.0, 4807631.0, 0, 9102468.0, 9102468.0]]	1.01
2021-09-23 06:30:00	[['003550', 94000.0, 95700.0, 93700.0, 95300.0, 242646.0, 40, 3908021.0, 96021.0], ['066570', 138500.0, 141000.0, 136500.0, 140500.0, 1090853.0, 0, 4405300.0, 4405300.0], ['005930', 77500.0, 77600.0, 76800.0, 77400.0, 17055590.0, 35, 2726900.0, 17900.0], ['035720', 116500.0, 118000.0, 114000.0, 115000.0, 6314773.0, 0, 9102468.0, 9102468.0]]	1.01
2021-09-24 06:30:00	[['003550', 95300.0, 96000.0, 94800.0, 95200.0, 159950.0, 40, 3904021.0, 96021.0], ['066570', 142000.0, 142500.0, 139000.0, 139500.0, 865310.0, 0, 4405300.0, 4405300.0], ['005930', 77600.0, 77700.0, 77100.0, 77300.0, 12247274.0, 35, 2723400.0, 17900.0], ['035720', 116000.0, 121000.0, 116000.0, 119500.0, 5327603.0, 0, 9102468.0, 9102468.0]]	1.01
2021-09-27 06:30:00	[['003550', 94600.0, 96100.0, 94400.0, 95700.0, 131340.0, 40, 3924021.0, 96021.0], ['066570', 139000.0, 139500.0, 138000.0, 138500.0, 526452.0, 0, 4405300.0, 4405300.0], ['005930', 77300.0, 77700.0, 77000.0, 77700.0, 11699798.0, 35, 2737400.0, 17900.0], ['035720', 120000.0, 122500.0, 119500.0, 120000.0, 3635942.0, 0, 9102468.0, 9102468.0]]	1.02
2021-09-28 06:30:00	[['003550', 95300.0, 95700.0, 93800.0, 93800.0, 229044.0, 40, 3848021.0, 96021.0], ['066570', 138000.0, 138500.0, 132500.0, 132500.0, 1667863.0, 0, 4405300.0, 4405300.0], ['005930', 77700.0, 77800.0, 76200.0, 76300.0, 15406382.0, 35, 2688400.0, 17900.0], ['035720', 120500.0, 121500.0, 117500.0, 117500.0, 3445583.0, 0, 9102468.0, 9102468.0]]	1.0
2021-09-29 06:30:00	[['003550', 93500.0, 93700.0, 90000.0, 90300.0, 335314.0, 40, 3708021.0, 96021.0], ['066570', 129000.0, 131000.0, 128000.0, 129500.0, 1435656.0, 0, 4405300.0, 4405300.0], ['005930', 74800.0, 75300.0, 73800.0, 74100.0, 23992458.0, 35, 2611400.0, 17900.0], ['035720', 115000.0, 117500.0, 114500.0, 116500.0, 3172350.0, 0, 9102468.0, 9102468.0]]	0.98
2021-09-30 06:30:00	[['003550', 90400.0, 93600.0, 90000.0, 93000.0, 218312.0, 0, 3708021.0, 3708021.0], ['066570', 128500.0, 129000.0, 125000.0, 127500.0, 1505941.0, 0, 4405300.0, 4405300.0], ['005930', 74300.0, 74800.0, 73700.0, 74100.0, 19919361.0, 35, 2611400.0, 17900.0], ['035720', 115000.0, 120500.0, 114500.0, 118000.0, 4649917.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-01 06:30:00	[['003550', 92900.0, 93500.0, 92000.0, 92700.0, 93979.0, 0, 3708021.0, 3708021.0], ['066570', 125500.0, 127500.0, 124500.0, 125500.0, 371047.0, 0, 4405300.0, 4405300.0], ['005930', 73900.0, 74000.0, 73100.0, 73200.0, 5070434.0, 0, 2611400.0, 2611400.0], ['035720', 118000.0, 120000.0, 116500.0, 117500.0, 1039189.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-05 06:30:00	[['003550', 90200.0, 93800.0, 90200.0, 93200.0, 54890.0, 0, 3708021.0, 3708021.0], ['066570', 123000.0, 125500.0, 122000.0, 125000.0, 254649.0, 0, 4405300.0, 4405300.0], ['005930', 73000.0, 73000.0, 72000.0, 72000.0, 6475215.0, 0, 2611400.0, 2611400.0], ['035720', 114500.0, 116000.0, 110500.0, 112000.0, 2360158.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-06 06:30:00	[['003550', 93000.0, 93500.0, 92300.0, 93300.0, 29137.0, 0, 3708021.0, 3708021.0], ['066570', 125500.0, 126000.0, 123500.0, 124000.0, 163314.0, 0, 4405300.0, 4405300.0], ['005930', 72600.0, 72700.0, 72000.0, 72600.0, 3458407.0, 0, 2611400.0, 2611400.0], ['035720', 112500.0, 116000.0, 112000.0, 114500.0, 1924243.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-07 06:30:00	[['003550', 91400.0, 92500.0, 91100.0, 92200.0, 38653.0, 0, 3708021.0, 3708021.0], ['066570', 121000.0, 122500.0, 120000.0, 122000.0, 221747.0, 0, 4405300.0, 4405300.0], ['005930', 71600.0, 72100.0, 71600.0, 71900.0, 3765257.0, 0, 2611400.0, 2611400.0], ['035720', 115000.0, 118000.0, 115000.0, 117500.0, 2149063.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-08 06:30:00	[['003550', 90300.0, 92900.0, 90100.0, 91900.0, 170757.0, 0, 3708021.0, 3708021.0], ['066570', 125000.0, 125500.0, 119000.0, 120000.0, 1407749.0, 0, 4405300.0, 4405300.0], ['005930', 72300.0, 72400.0, 71500.0, 71500.0, 14043287.0, 0, 2611400.0, 2611400.0], ['035720', 121500.0, 121500.0, 117500.0, 117500.0, 3930836.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-12 06:30:00	[['003550', 93400.0, 94000.0, 90900.0, 92700.0, 230482.0, 0, 3708021.0, 3708021.0], ['066570', 121000.0, 125500.0, 119000.0, 124000.0, 1793542.0, 0, 4405300.0, 4405300.0], ['005930', 70700.0, 70900.0, 68700.0, 69000.0, 31001484.0, 0, 2611400.0, 2611400.0], ['035720', 117000.0, 118500.0, 113000.0, 113500.0, 3810466.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-13 06:30:00	[['003550', 93000.0, 93700.0, 92400.0, 93400.0, 129368.0, 0, 3708021.0, 3708021.0], ['066570', 122500.0, 123000.0, 119500.0, 122000.0, 943291.0, 0, 4405300.0, 4405300.0], ['005930', 68700.0, 69600.0, 68300.0, 68800.0, 24172015.0, 0, 2611400.0, 2611400.0], ['035720', 114000.0, 118500.0, 114000.0, 117000.0, 2731883.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-14 06:30:00	[['003550', 94000.0, 95400.0, 93600.0, 95400.0, 194255.0, 0, 3708021.0, 3708021.0], ['066570', 123500.0, 125500.0, 122500.0, 123500.0, 950533.0, 0, 4405300.0, 4405300.0], ['005930', 69000.0, 69800.0, 68800.0, 69400.0, 19520641.0, 0, 2611400.0, 2611400.0], ['035720', 118500.0, 122000.0, 118500.0, 121500.0, 3891958.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-15 06:30:00	[['003550', 94100.0, 95900.0, 94100.0, 95600.0, 148706.0, 0, 3708021.0, 3708021.0], ['066570', 125000.0, 127000.0, 125000.0, 126500.0, 743492.0, 0, 4405300.0, 4405300.0], ['005930', 70200.0, 71000.0, 70000.0, 70100.0, 18051612.0, 0, 2611400.0, 2611400.0], ['035720', 123000.0, 123500.0, 120000.0, 122000.0, 2331425.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-18 06:30:00	[['003550', 95100.0, 96000.0, 94400.0, 95800.0, 138311.0, 0, 3708021.0, 3708021.0], ['066570', 127500.0, 127500.0, 123500.0, 123500.0, 716291.0, 0, 4405300.0, 4405300.0], ['005930', 70200.0, 70300.0, 69200.0, 70200.0, 13486391.0, 0, 2611400.0, 2611400.0], ['035720', 123000.0, 123000.0, 120500.0, 121500.0, 1831322.0, 0, 9102468.0, 9102468.0]]	0.98
2021-10-19 06:30:00	[['003550', 96600.0, 97200.0, 95500.0, 96100.0, 90945.0, 38, 3719421.0, 67621.0], ['066570', 124500.0, 127000.0, 123500.0, 126500.0, 600501.0, 0, 4405300.0, 4405300.0], ['005930', 70800.0, 71000.0, 70400.0, 70600.0, 9507991.0, 0, 2611400.0, 2611400.0], ['035720', 123000.0, 127500.0, 121500.0, 127500.0, 4075027.0, 74, 9546468.0, 111468.0]]	1.03
2021-10-20 06:30:00	[['003550', 96900.0, 97400.0, 95100.0, 95200.0, 132214.0, 38, 3685221.0, 67621.0], ['066570', 126500.0, 127500.0, 125000.0, 125000.0, 579159.0, 0, 4405300.0, 4405300.0], ['005930', 70700.0, 71000.0, 70200.0, 70300.0, 10151638.0, 0, 2611400.0, 2611400.0], ['035720', 129500.0, 130500.0, 127000.0, 128000.0, 4959740.0, 74, 9583468.0, 111468.0]]	1.03
2021-10-21 06:30:00	[['003550', 94400.0, 95900.0, 94100.0, 94700.0, 157172.0, 38, 3666221.0, 67621.0], ['066570', 126000.0, 127500.0, 125000.0, 125500.0, 562100.0, 0, 4405300.0, 4405300.0], ['005930', 70300.0, 70600.0, 70000.0, 70200.0, 10891094.0, 0, 2611400.0, 2611400.0], ['035720', 128500.0, 130000.0, 127500.0, 128000.0, 2297507.0, 74, 9583468.0, 111468.0]]	1.03
2021-10-22 06:30:00	[['003550', 93600.0, 95000.0, 92800.0, 94600.0, 85578.0, 38, 3662421.0, 67621.0], ['066570', 125000.0, 126000.0, 123000.0, 125000.0, 357591.0, 0, 4405300.0, 4405300.0], ['005930', 70000.0, 70700.0, 70000.0, 70400.0, 8376369.0, 0, 2611400.0, 2611400.0], ['035720', 128000.0, 129500.0, 125500.0, 127500.0, 1973496.0, 74, 9546468.0, 111468.0]]	1.02
2021-10-25 06:30:00	[['003550', 93700.0, 95700.0, 93700.0, 95000.0, 109440.0, 38, 3677621.0, 67621.0], ['066570', 123500.0, 126000.0, 122500.0, 124500.0, 553016.0, 0, 4405300.0, 4405300.0], ['005930', 69900.0, 70600.0, 69500.0, 70200.0, 9871480.0, 0, 2611400.0, 2611400.0], ['035720', 126500.0, 127500.0, 123500.0, 126000.0, 2302454.0, 74, 9435468.0, 111468.0]]	1.01
